Rating_ID ,Country_ID ,Year ,PR_Rating ,CL_Rating ,Total_Score
     1031 ,        87 ,2017 ,        1 ,        2 ,80
     1032 ,        87 ,2016 ,        1 ,        2 ,80
     1033 ,        87 ,2015 ,        1 ,        2 ,80
     1034 ,        87 ,2014 ,        1 ,        2 ,81
     1035 ,        87 ,2013 ,        1 ,        2 ,81
     1036 ,        88 ,2024 ,        1 ,        1 ,90
     1037 ,        88 ,2023 ,        1 ,        1 ,90
     1038 ,        88 ,2022 ,        1 ,        1 ,90
     1039 ,        88 ,2021 ,        1 ,        1 ,90
     1040 ,        88 ,2020 ,        1 ,        1 ,89
     1041 ,        88 ,2019 ,        1 ,        1 ,89
     1042 ,        88 ,2018 ,        1 ,        1 ,89
     1043 ,        88 ,2017 ,        1 ,        1 ,89
     1044 ,        88 ,2016 ,        1 ,        1 ,89
     1045 ,        88 ,2015 ,        1 ,        1 ,89
     1046 ,        88 ,2014 ,        1 ,        1 ,90
     1047 ,        88 ,2013 ,        2 ,        1 ,88
     1048 ,        89 ,2024 ,        2 ,        2 ,80
     1049 ,        89 ,2023 ,        2 ,        2 ,80
     1050 ,        89 ,2022 ,        2 ,        2 ,80
     1051 ,        89 ,2021 ,        2 ,        2 ,80
     1052 ,        89 ,2020 ,        2 ,        2 ,78
     1053 ,        89 ,2019 ,        2 ,        2 ,78
     1054 ,        89 ,2018 ,        2 ,        3 ,77
     1055 ,        89 ,2017 ,        2 ,        3 ,75
     1056 ,        89 ,2016 ,        2 ,        3 ,75
     1057 ,        89 ,2015 ,        2 ,        3 ,74
     1058 ,        89 ,2014 ,        2 ,        3 ,74
     1059 ,        89 ,2013 ,        2 ,        3 ,73
     1060 ,        90 ,2024 ,        1 ,        1 ,96
     1061 ,        90 ,2023 ,        1 ,        1 ,96
     1062 ,        90 ,2022 ,        1 ,        1 ,96
     1063 ,        90 ,2021 ,        1 ,        1 ,96
     1064 ,        90 ,2020 ,        1 ,        1 ,96
     1065 ,        90 ,2019 ,        1 ,        1 ,96
     1066 ,        90 ,2018 ,        1 ,        1 ,96
     1067 ,        90 ,2017 ,        1 ,        1 ,96
     1068 ,        90 ,2016 ,        1 ,        1 ,96
     1069 ,        90 ,2015 ,        1 ,        1 ,94
     1070 ,        90 ,2014 ,        1 ,        1 ,90
     1071 ,        90 ,2013 ,        1 ,        2 ,88
     1072 ,        91 ,2024 ,        6 ,        5 ,33
     1073 ,        91 ,2023 ,        6 ,        5 ,33
     1074 ,        91 ,2022 ,        6 ,        5 ,33
     1075 ,        91 ,2021 ,        6 ,        5 ,34
     1076 ,        91 ,2020 ,        5 ,        5 ,37
     1077 ,        91 ,2019 ,        5 ,        5 ,37
     1078 ,        91 ,2018 ,        5 ,        5 ,37
     1079 ,        91 ,2017 ,        5 ,        5 ,37
     1080 ,        91 ,2016 ,        6 ,        5 ,36
     1081 ,        91 ,2015 ,        6 ,        5 ,36
     1082 ,        91 ,2014 ,        6 ,        5 ,35
     1083 ,        91 ,2013 ,        6 ,        5 ,34
     1084 ,        92 ,2024 ,        7 ,        5 ,23
     1085 ,        92 ,2023 ,        7 ,        5 ,23
     1086 ,        92 ,2022 ,        7 ,        5 ,23
     1087 ,        92 ,2021 ,        7 ,        5 ,23
     1088 ,        92 ,2020 ,        7 ,        5 ,23
     1089 ,        92 ,2019 ,        7 ,        5 ,22
     1090 ,        92 ,2018 ,        7 ,        5 ,22
     1091 ,        92 ,2017 ,        7 ,        5 ,22
     1092 ,        92 ,2016 ,        6 ,        5 ,24
     1093 ,        92 ,2015 ,        6 ,        5 ,24
     1094 ,        92 ,2014 ,        6 ,        5 ,25
     1095 ,        92 ,2013 ,        6 ,        5 ,26
     1096 ,        93 ,2024 ,        4 ,        4 ,52
     1097 ,        93 ,2023 ,        4 ,        4 ,52
     1098 ,        93 ,2022 ,        4 ,        4 ,48
     1099 ,        93 ,2021 ,        4 ,        4 ,48
     1100 ,        93 ,2020 ,        4 ,        4 ,48
     1101 ,        93 ,2019 ,        4 ,        4 ,48
     1102 ,        93 ,2018 ,        4 ,        4 ,48
     1103 ,        93 ,2017 ,        4 ,        4 ,51
     1104 ,        93 ,2016 ,        4 ,        4 ,51
     1105 ,        93 ,2015 ,        4 ,        4 ,51
     1106 ,        93 ,2014 ,        4 ,        4 ,53
     1107 ,        93 ,2013 ,        4 ,        4 ,55
     1108 ,        94 ,2024 ,        1 ,        1 ,90
     1109 ,        94 ,2023 ,        1 ,        1 ,91
     1110 ,        94 ,2022 ,        1 ,        1 ,93
     1111 ,        94 ,2021 ,        1 ,        1 ,93
     1112 ,        94 ,2020 ,        1 ,        1 ,93
     1113 ,        94 ,2019 ,        1 ,        1 ,93
     1114 ,        94 ,2018 ,        1 ,        1 ,93
     1115 ,        94 ,2017 ,        1 ,        1 ,92
     1116 ,        94 ,2016 ,        1 ,        1 ,91
     1117 ,        94 ,2015 ,        1 ,        1 ,91
     1118 ,        94 ,2014 ,        1 ,        1 ,91
     1119 ,        94 ,2013 ,        1 ,        1 ,91
     1120 ,        95 ,2024 ,        3 ,        4 ,60
     1121 ,        95 ,2023 ,        3 ,        4 ,60
     1122 ,        95 ,2022 ,        3 ,        4 ,56
     1123 ,        95 ,2021 ,        4 ,        4 ,54
     1124 ,        95 ,2020 ,        3 ,        4 ,56
     1125 ,        95 ,2019 ,        3 ,        4 ,54
     1126 ,        95 ,2018 ,        3 ,        4 ,52
     1127 ,        95 ,2017 ,        3 ,        4 ,52
     1128 ,        95 ,2016 ,        3 ,        4 ,52
     1129 ,        95 ,2015 ,        4 ,        4 ,52
     1130 ,        95 ,2014 ,        5 ,        4 ,43
     1131 ,        95 ,2013 ,        5 ,        4 ,42
     1132 ,        96 ,2024 ,        5 ,        5 ,38
     1133 ,        96 ,2023 ,        5 ,        5 ,37
     1134 ,        96 ,2022 ,        5 ,        5 ,37
     1135 ,        96 ,2021 ,        5 ,        5 ,37
     1136 ,        96 ,2020 ,        5 ,        5 ,36
     1137 ,        96 ,2019 ,        5 ,        5 ,36
     1138 ,        96 ,2018 ,        5 ,        5 ,36
     1139 ,        96 ,2017 ,        5 ,        5 ,36
     1140 ,        96 ,2016 ,        5 ,        5 ,36
     1141 ,        96 ,2015 ,        5 ,        5 ,37
     1142 ,        96 ,2014 ,        5 ,        5 ,39
     1143 ,        96 ,2013 ,        5 ,        5 ,41
     1144 ,        97 ,2024 ,        7 ,        5 ,27
     1145 ,        97 ,2023 ,        7 ,        5 ,27
     1146 ,        97 ,2022 ,        7 ,        5 ,27
     1147 ,        97 ,2021 ,        7 ,        5 ,28
     1148 ,        97 ,2020 ,        5 ,        4 ,39
     1149 ,        97 ,2019 ,        5 ,        4 ,38
     1150 ,        97 ,2018 ,        5 ,        5 ,37
     1151 ,        97 ,2017 ,        5 ,        5 ,37
     1152 ,        97 ,2016 ,        5 ,        5 ,38
     1153 ,        97 ,2015 ,        5 ,        5 ,38
     1154 ,        97 ,2014 ,        5 ,        5 ,39
     1155 ,        97 ,2013 ,        5 ,        5 ,39
     1156 ,        98 ,2024 ,        7 ,        6 ,13
     1157 ,        98 ,2023 ,        7 ,        6 ,13
     1158 ,        98 ,2022 ,        7 ,        6 ,13
     1159 ,        98 ,2021 ,        7 ,        6 ,13
     1160 ,        98 ,2020 ,        7 ,        6 ,14
     1161 ,        98 ,2019 ,        7 ,        6 ,14
     1162 ,        98 ,2018 ,        7 ,        6 ,12
     1163 ,        98 ,2017 ,        7 ,        6 ,12
     1164 ,        98 ,2016 ,        7 ,        6 ,12
     1165 ,        98 ,2015 ,        7 ,        6 ,12
     1166 ,        98 ,2014 ,        7 ,        6 ,12
     1167 ,        98 ,2013 ,        7 ,        6 ,11
     1168 ,        99 ,2024 ,        1 ,        2 ,88
     1169 ,        99 ,2023 ,        1 ,        2 ,88
     1170 ,        99 ,2022 ,        1 ,        2 ,88
     1171 ,        99 ,2021 ,        1 ,        2 ,89
     1172 ,        99 ,2020 ,        1 ,        2 ,89
     1173 ,        99 ,2019 ,        2 ,        2 ,87
     1174 ,        99 ,2018 ,        2 ,        2 ,87
     1175 ,        99 ,2017 ,        1 ,        2 ,87
     1176 ,        99 ,2016 ,        2 ,        2 ,86
     1177 ,        99 ,2015 ,        2 ,        2 ,85
     1178 ,        99 ,2014 ,        2 ,        2 ,84
     1179 ,        99 ,2013 ,        2 ,        2 ,84
     1180 ,       100 ,2024 ,        5 ,        4 ,42
     1181 ,       100 ,2023 ,        5 ,        4 ,43
     1182 ,       100 ,2022 ,        5 ,        4 ,42
     1183 ,       100 ,2021 ,        5 ,        4 ,43
     1184 ,       100 ,2020 ,        5 ,        4 ,44
     1185 ,       100 ,2019 ,        5 ,        4 ,45
     1186 ,       100 ,2018 ,        6 ,        4 ,43
     1187 ,       100 ,2017 ,        5 ,        4 ,44
     1188 ,       100 ,2016 ,        5 ,        4 ,43
     1189 ,       100 ,2015 ,        5 ,        4 ,44
     1190 ,       100 ,2014 ,        5 ,        4 ,48
     1191 ,       100 ,2013 ,        5 ,        4 ,49
     1192 ,       101 ,2024 ,        2 ,        3 ,66
     1193 ,       101 ,2023 ,        2 ,        3 ,66
     1194 ,       101 ,2022 ,        3 ,        3 ,63
     1195 ,       101 ,2021 ,        3 ,        3 ,63
     1196 ,       101 ,2020 ,        3 ,        3 ,63
     1197 ,       101 ,2019 ,        3 ,        3 ,63
     1198 ,       101 ,2018 ,        3 ,        3 ,64
     1199 ,       101 ,2017 ,        3 ,        3 ,64
     1200 ,       101 ,2016 ,        3 ,        3 ,67
     1201 ,       101 ,2015 ,        2 ,        3 ,71
     1202 ,       101 ,2014 ,        2 ,        3 ,72
     1203 ,       101 ,2013 ,        2 ,        3 ,72
     1204 ,       102 ,2024 ,        2 ,        4 ,64
     1205 ,       102 ,2023 ,        3 ,        4 ,60
     1206 ,       102 ,2022 ,        3 ,        4 ,60
     1207 ,       102 ,2021 ,        3 ,        4 ,60
     1208 ,       102 ,2020 ,        3 ,        4 ,60
     1209 ,       102 ,2019 ,        3 ,        3 ,62
     1210 ,       102 ,2018 ,        3 ,        3 ,62
     1211 ,       102 ,2017 ,        3 ,        4 ,62
     1212 ,       102 ,2016 ,        3 ,        4 ,61
     1213 ,       102 ,2015 ,        3 ,        4 ,56
     1214 ,       102 ,2014 ,        3 ,        4 ,59
     1215 ,       102 ,2013 ,        3 ,        4 ,60
     1216 ,       103 ,2024 ,        7 ,        6 ,9
     1217 ,       103 ,2023 ,        7 ,        6 ,10
     1218 ,       103 ,2022 ,        7 ,        6 ,9
     1219 ,       103 ,2021 ,        7 ,        6 ,9
     1220 ,       103 ,2020 ,        7 ,        6 ,9
     1221 ,       103 ,2019 ,        7 ,        6 ,9
     1222 ,       103 ,2018 ,        7 ,        6 ,9
     1223 ,       103 ,2017 ,        7 ,        6 ,13
     1224 ,       103 ,2016 ,        6 ,        6 ,20
     1225 ,       103 ,2015 ,        6 ,        6 ,23
     1226 ,       103 ,2014 ,        4 ,        5 ,41
     1227 ,       103 ,2013 ,        4 ,        5 ,43
     1228 ,       104 ,2024 ,        2 ,        1 ,90
     1229 ,       104 ,2023 ,        2 ,        1 ,90
     1230 ,       104 ,2022 ,        2 ,        1 ,90
     1231 ,       104 ,2021 ,        2 ,        1 ,90
     1232 ,       104 ,2020 ,        2 ,        1 ,90
     1233 ,       104 ,2019 ,        2 ,        1 ,90
     1234 ,       104 ,2018 ,        2 ,        1 ,90
     1235 ,       104 ,2017 ,        2 ,        1 ,91
     1236 ,       104 ,2016 ,        1 ,        1 ,98
     1237 ,       104 ,2015 ,        1 ,        1 ,98
     1238 ,       104 ,2014 ,        1 ,        1 ,98
     1239 ,       104 ,2013 ,        1 ,        1 ,98
     1240 ,       105 ,2024 ,        1 ,        2 ,89
     1241 ,       105 ,2023 ,        1 ,        2 ,89
     1242 ,       105 ,2022 ,        1 ,        2 ,89
     1243 ,       105 ,2021 ,        1 ,        2 ,90
     1244 ,       105 ,2020 ,        1 ,        1 ,91
     1245 ,       105 ,2019 ,        1 ,        1 ,91
     1246 ,       105 ,2018 ,        1 ,        1 ,91
     1247 ,       105 ,2017 ,        1 ,        1 ,91
     1248 ,       105 ,2016 ,        1 ,        1 ,91
     1249 ,       105 ,2015 ,        1 ,        1 ,91
     1250 ,       105 ,2014 ,        1 ,        1 ,90
     1251 ,       105 ,2013 ,        1 ,        1 ,90
     1252 ,       106 ,2024 ,        1 ,        1 ,97
     1253 ,       106 ,2023 ,        1 ,        1 ,97
     1254 ,       106 ,2022 ,        1 ,        1 ,97
     1255 ,       106 ,2021 ,        1 ,        1 ,97
     1256 ,       106 ,2020 ,        1 ,        1 ,98
     1257 ,       106 ,2019 ,        1 ,        1 ,98
     1258 ,       106 ,2018 ,        1 ,        1 ,98
     1259 ,       106 ,2017 ,        1 ,        1 ,98
     1260 ,       106 ,2016 ,        1 ,        1 ,98
     1261 ,       106 ,2015 ,        1 ,        1 ,98
     1262 ,       106 ,2014 ,        1 ,        1 ,99
     1263 ,       106 ,2013 ,        1 ,        1 ,100
     1264 ,       107 ,2024 ,        3 ,        4 ,58
     1265 ,       107 ,2023 ,        3 ,        4 ,61
     1266 ,       107 ,2022 ,        3 ,        4 ,61
     1267 ,       107 ,2021 ,        3 ,        4 ,60
     1268 ,       107 ,2020 ,        3 ,        3 ,61
     1269 ,       107 ,2019 ,        3 ,        4 ,56
     1270 ,       107 ,2018 ,        3 ,        4 ,56
     1271 ,       107 ,2017 ,        3 ,        4 ,56
     1272 ,       107 ,2016 ,        3 ,        4 ,56
     1273 ,       107 ,2015 ,        4 ,        4 ,52
     1274 ,       107 ,2014 ,        5 ,        4 ,43
     1275 ,       107 ,2013 ,        6 ,        4 ,35
     1276 ,       108 ,2024 ,        3 ,        3 ,66
     1277 ,       108 ,2023 ,        3 ,        3 ,66
     1278 ,       108 ,2022 ,        3 ,        3 ,66
     1279 ,       108 ,2021 ,        3 ,        3 ,66
     1280 ,       108 ,2020 ,        3 ,        3 ,62
     1281 ,       108 ,2019 ,        3 ,        3 ,64
     1282 ,       108 ,2018 ,        3 ,        3 ,63
     1283 ,       108 ,2017 ,        3 ,        3 ,63
     1284 ,       108 ,2016 ,        3 ,        3 ,64
     1285 ,       108 ,2015 ,        3 ,        4 ,61
     1286 ,       108 ,2014 ,        3 ,        4 ,60
     1287 ,       108 ,2013 ,        3 ,        4 ,60
     1288 ,       109 ,2024 ,        4 ,        4 ,53
     1289 ,       109 ,2023 ,        4 ,        4 ,53
     1290 ,       109 ,2022 ,        4 ,        4 ,50
     1291 ,       109 ,2021 ,        4 ,        4 ,51
     1292 ,       109 ,2020 ,        4 ,        4 ,52
     1293 ,       109 ,2019 ,        4 ,        4 ,52
     1294 ,       109 ,2018 ,        4 ,        4 ,45
     1295 ,       109 ,2017 ,        4 ,        4 ,44
     1296 ,       109 ,2016 ,        4 ,        4 ,45
     1297 ,       109 ,2015 ,        4 ,        4 ,46
     1298 ,       109 ,2014 ,        4 ,        4 ,47
     1299 ,       109 ,2013 ,        4 ,        4 ,48
     1300 ,       110 ,2024 ,        4 ,        5 ,44
     1301 ,       110 ,2023 ,        4 ,        5 ,41
     1302 ,       110 ,2022 ,        4 ,        5 ,40
     1303 ,       110 ,2021 ,        4 ,        5 ,40
     1304 ,       110 ,2020 ,        4 ,        5 ,40
     1305 ,       110 ,2019 ,        5 ,        5 ,35
     1306 ,       110 ,2018 ,        5 ,        5 ,35
     1307 ,       110 ,2017 ,        5 ,        5 ,40
     1308 ,       110 ,2016 ,        4 ,        5 ,43
     1309 ,       110 ,2015 ,        4 ,        4 ,48
     1310 ,       110 ,2014 ,        4 ,        4 ,48
     1311 ,       110 ,2013 ,        5 ,        4 ,46
     1312 ,       111 ,2024 ,        6 ,        5 ,26
     1313 ,       111 ,2023 ,        6 ,        5 ,29
     1314 ,       111 ,2022 ,        6 ,        5 ,32
     1315 ,       111 ,2021 ,        6 ,        5 ,33
     1316 ,       111 ,2020 ,        5 ,        5 ,41
     1317 ,       111 ,2019 ,        4 ,        4 ,44
     1318 ,       111 ,2018 ,        5 ,        4 ,44
     1319 ,       111 ,2017 ,        5 ,        4 ,45
     1320 ,       111 ,2016 ,        5 ,        4 ,45
     1321 ,       111 ,2015 ,        5 ,        4 ,44
     1322 ,       111 ,2014 ,        5 ,        4 ,44
     1323 ,       111 ,2013 ,        7 ,        5 ,24
     1324 ,       112 ,2024 ,        2 ,        2 ,87
     1325 ,       112 ,2023 ,        2 ,        1 ,89
     1326 ,       112 ,2022 ,        2 ,        1 ,89
     1327 ,       112 ,2021 ,        2 ,        1 ,90
     1328 ,       112 ,2020 ,        2 ,        1 ,90
     1329 ,       112 ,2019 ,        2 ,        1 ,91
     1330 ,       112 ,2018 ,        1 ,        1 ,92
     1331 ,       112 ,2017 ,        1 ,        1 ,96
     1332 ,       112 ,2016 ,        1 ,        1 ,96
     1333 ,       112 ,2015 ,        1 ,        1 ,97
     1334 ,       112 ,2014 ,        1 ,        1 ,97
     1335 ,       112 ,2013 ,        1 ,        1 ,97
     1336 ,       113 ,2024 ,        1 ,        1 ,93
     1337 ,       113 ,2023 ,        1 ,        1 ,93
     1338 ,       113 ,2022 ,        1 ,        1 ,93
     1339 ,       113 ,2021 ,        1 ,        1 ,93
     1340 ,       113 ,2020 ,        1 ,        1 ,93
     1341 ,       113 ,2019 ,        1 ,        1 ,93
     1342 ,       113 ,2018 ,        1 ,        1 ,92
     1343 ,       113 ,2017 ,        1 ,        1 ,92
     1344 ,       113 ,2016 ,        1 ,        1 ,92
     1345 ,       113 ,2015 ,        1 ,        1 ,91
     1346 ,       113 ,2014 ,        1 ,        1 ,91
     1347 ,       113 ,2013 ,        1 ,        1 ,91
     1348 ,       114 ,2024 ,        5 ,        5 ,39
     1349 ,       114 ,2023 ,        5 ,        5 ,36
     1350 ,       114 ,2022 ,        5 ,        5 ,35
     1351 ,       114 ,2021 ,        5 ,        5 ,35
     1352 ,       114 ,2020 ,        5 ,        5 ,34
     1353 ,       114 ,2019 ,        6 ,        5 ,32
     1354 ,       114 ,2018 ,        6 ,        5 ,30
     1355 ,       114 ,2017 ,        6 ,        5 ,30
     1356 ,       114 ,2016 ,        6 ,        5 ,30
     1357 ,       114 ,2015 ,        6 ,        5 ,31
     1358 ,       114 ,2014 ,        6 ,        5 ,34
     1359 ,       114 ,2013 ,        6 ,        5 ,34
     1360 ,       115 ,2024 ,        2 ,        2 ,85
     1361 ,       115 ,2023 ,        2 ,        2 ,85
     1362 ,       115 ,2022 ,        1 ,        2 ,86
     1363 ,       115 ,2021 ,        1 ,        2 ,87
     1364 ,       115 ,2020 ,        1 ,        2 ,89
     1365 ,       115 ,2019 ,        1 ,        2 ,89
     1366 ,       115 ,2018 ,        1 ,        2 ,89
     1367 ,       115 ,2017 ,        1 ,        2 ,89
     1368 ,       115 ,2016 ,        1 ,        2 ,90
     1369 ,       115 ,2015 ,        1 ,        2 ,90
     1370 ,       115 ,2014 ,        1 ,        2 ,90
     1371 ,       115 ,2013 ,        1 ,        2 ,90
     1372 ,       116 ,2024 ,        3 ,        4 ,60
     1373 ,       116 ,2023 ,        3 ,        4 ,60
     1374 ,       116 ,2022 ,        3 ,        4 ,60
     1375 ,       116 ,2021 ,        3 ,        4 ,61
     1376 ,       116 ,2020 ,        3 ,        3 ,62
     1377 ,       116 ,2019 ,        3 ,        3 ,63
     1378 ,       116 ,2018 ,        3 ,        3 ,62
     1379 ,       116 ,2017 ,        3 ,        3 ,65
     1380 ,       116 ,2016 ,        3 ,        3 ,65
     1381 ,       116 ,2015 ,        3 ,        3 ,64
     1382 ,       116 ,2014 ,        3 ,        3 ,65
     1383 ,       116 ,2013 ,        3 ,        3 ,65
     1384 ,       117 ,2024 ,        1 ,        1 ,92
     1385 ,       117 ,2023 ,        1 ,        1 ,92
     1386 ,       117 ,2022 ,        1 ,        1 ,92
     1387 ,       117 ,2021 ,        1 ,        1 ,92
     1388 ,       117 ,2020 ,        1 ,        1 ,92
     1389 ,       117 ,2019 ,        1 ,        1 ,92
     1390 ,       117 ,2018 ,        1 ,        1 ,93
     1391 ,       117 ,2017 ,        1 ,        1 ,93
     1392 ,       117 ,2016 ,        1 ,        1 ,93
     1393 ,       117 ,2015 ,        1 ,        1 ,93
     1394 ,       117 ,2014 ,        1 ,        1 ,93
     1395 ,       117 ,2013 ,        1 ,        1 ,93
     1396 ,       118 ,2024 ,        3 ,        3 ,61
     1397 ,       118 ,2023 ,        3 ,        3 ,62
     1398 ,       118 ,2022 ,        3 ,        3 ,62
     1399 ,       118 ,2021 ,        3 ,        3 ,61
     1400 ,       118 ,2020 ,        3 ,        4 ,60
     1401 ,       118 ,2019 ,        3 ,        4 ,58
     1402 ,       118 ,2018 ,        3 ,        3 ,61
     1403 ,       118 ,2017 ,        3 ,        3 ,62
     1404 ,       118 ,2016 ,        3 ,        3 ,60
     1405 ,       118 ,2015 ,        3 ,        3 ,63
     1406 ,       118 ,2014 ,        3 ,        3 ,64
     1407 ,       118 ,2013 ,        3 ,        3 ,65
     1408 ,       119 ,2024 ,        3 ,        1 ,82
     1409 ,       119 ,2023 ,        3 ,        1 ,84
     1410 ,       119 ,2022 ,        3 ,        1 ,84
     1411 ,       119 ,2021 ,        3 ,        1 ,83
     1412 ,       119 ,2020 ,        3 ,        1 ,83
     1413 ,       119 ,2019 ,        3 ,        1 ,82
     1414 ,       119 ,2018 ,        3 ,        1 ,82
     1415 ,       119 ,2017 ,        3 ,        1 ,84
     1416 ,       119 ,2016 ,        2 ,        1 ,88
     1417 ,       119 ,2015 ,        2 ,        1 ,88
     1418 ,       119 ,2014 ,        2 ,        1 ,88
     1419 ,       119 ,2013 ,        2 ,        1 ,87
     1420 ,       120 ,2024 ,        1 ,        2 ,84
     1421 ,       120 ,2023 ,        1 ,        2 ,84
     1422 ,       120 ,2022 ,        1 ,        2 ,84
     1423 ,       120 ,2021 ,        1 ,        2 ,84
     1424 ,       120 ,2020 ,        1 ,        2 ,84
     1425 ,       120 ,2019 ,        1 ,        2 ,85
     1426 ,       120 ,2018 ,        1 ,        2 ,85
     1427 ,       120 ,2017 ,        1 ,        2 ,85
     1428 ,       120 ,2016 ,        1 ,        2 ,86
     1429 ,       120 ,2015 ,        1 ,        2 ,86
     1430 ,       120 ,2014 ,        1 ,        2 ,86
     1431 ,       120 ,2013 ,        1 ,        2 ,86
     1432 ,       121 ,2024 ,        3 ,        3 ,69
     1433 ,       121 ,2023 ,        3 ,        3 ,67
     1434 ,       121 ,2022 ,        3 ,        3 ,67
     1435 ,       121 ,2021 ,        3 ,        3 ,63
     1436 ,       121 ,2020 ,        4 ,        3 ,62
     1437 ,       121 ,2019 ,        4 ,        3 ,65
     1438 ,       121 ,2018 ,        3 ,        3 ,67
     1439 ,       121 ,2017 ,        3 ,        3 ,69
     1440 ,       121 ,2016 ,        3 ,        3 ,70
     1441 ,       121 ,2015 ,        3 ,        2 ,71
     1442 ,       121 ,2014 ,        3 ,        2 ,72
     1443 ,       121 ,2013 ,        3 ,        2 ,72
     1444 ,       122 ,2024 ,        5 ,        5 ,37
     1445 ,       122 ,2023 ,        5 ,        5 ,37
     1446 ,       122 ,2022 ,        5 ,        5 ,37
     1447 ,       122 ,2021 ,        5 ,        5 ,37
     1448 ,       122 ,2020 ,        5 ,        5 ,37
     1449 ,       122 ,2019 ,        5 ,        5 ,39
     1450 ,       122 ,2018 ,        5 ,        5 ,39
     1451 ,       122 ,2017 ,        5 ,        4 ,41
     1452 ,       122 ,2016 ,        5 ,        4 ,41
     1453 ,       122 ,2015 ,        5 ,        4 ,42
     1454 ,       122 ,2014 ,        5 ,        4 ,42
     1455 ,       122 ,2013 ,        5 ,        4 ,43
     1456 ,       123 ,2024 ,        5 ,        4 ,44
     1457 ,       123 ,2023 ,        5 ,        4 ,45
     1458 ,       123 ,2022 ,        5 ,        4 ,43
     1459 ,       123 ,2021 ,        5 ,        4 ,43
     1460 ,       123 ,2020 ,        5 ,        4 ,45
     1461 ,       123 ,2019 ,        4 ,        4 ,51
     1462 ,       123 ,2018 ,        4 ,        4 ,52
     1463 ,       123 ,2017 ,        4 ,        4 ,53
     1464 ,       123 ,2016 ,        4 ,        4 ,56
     1465 ,       123 ,2015 ,        4 ,        3 ,58
     1466 ,       123 ,2014 ,        4 ,        3 ,58
     1467 ,       123 ,2013 ,        4 ,        3 ,59
     1468 ,       124 ,2024 ,        7 ,        6 ,8
     1469 ,       124 ,2023 ,        7 ,        6 ,9
     1470 ,       124 ,2022 ,        7 ,        6 ,9
     1471 ,       124 ,2021 ,        5 ,        6 ,28
     1472 ,       124 ,2020 ,        5 ,        6 ,30
     1473 ,       124 ,2019 ,        5 ,        5 ,30
     1474 ,       124 ,2018 ,        5 ,        5 ,31
     1475 ,       124 ,2017 ,        5 ,        5 ,32
     1476 ,       124 ,2016 ,        6 ,        5 ,28
     1477 ,       124 ,2015 ,        6 ,        6 ,25
     1478 ,       124 ,2014 ,        6 ,        5 ,26
     1479 ,       124 ,2013 ,        6 ,        5 ,26
     1480 ,       125 ,2024 ,        7 ,        7 ,-3
     1481 ,       125 ,2023 ,        5 ,        5 ,37
     1482 ,       125 ,2022 ,        5 ,        5 ,36
     1483 ,       125 ,2021 ,        5 ,        5 ,35
     1484 ,       125 ,2020 ,        5 ,        5 ,34
     1485 ,       125 ,2019 ,        5 ,        5 ,31
     1486 ,       125 ,2018 ,        5 ,        5 ,30
     1487 ,       125 ,2017 ,        5 ,        5 ,33
     1488 ,       125 ,2016 ,        5 ,        5 ,33
     1489 ,       125 ,2015 ,        5 ,        5 ,30
     1490 ,       125 ,2014 ,        5 ,        5 ,31
     1491 ,       125 ,2013 ,        5 ,        5 ,31
     1492 ,       126 ,2024 ,        2 ,        2 ,77
     1493 ,       126 ,2023 ,        2 ,        2 ,77
     1494 ,       126 ,2022 ,        2 ,        2 ,77
     1495 ,       126 ,2021 ,        2 ,        2 ,77
     1496 ,       126 ,2020 ,        2 ,        2 ,77
     1497 ,       126 ,2019 ,        3 ,        2 ,75
     1498 ,       126 ,2018 ,        2 ,        2 ,77
     1499 ,       126 ,2017 ,        2 ,        2 ,77
     1500 ,       126 ,2016 ,        2 ,        2 ,77
     1501 ,       126 ,2015 ,        2 ,        2 ,76
     1502 ,       126 ,2014 ,        2 ,        2 ,76
     1503 ,       126 ,2013 ,        2 ,        2 ,76
     1504 ,       127 ,2024 ,        2 ,        3 ,77
     1505 ,       127 ,2023 ,        2 ,        3 ,77
     1506 ,       127 ,2022 ,        2 ,        3 ,77
     1507 ,       127 ,2021 ,        2 ,        3 ,77
     1508 ,       127 ,2020 ,        2 ,        3 ,77
     1509 ,       127 ,2019 ,        2 ,        2 ,78
     1510 ,       127 ,2018 ,        2 ,        2 ,81
     1511 ,       127 ,2017 ,        2 ,        2 ,81
     1512 ,       127 ,2016 ,        2 ,        2 ,84
     1513 ,       127 ,2015 ,        1 ,        2 ,88
     1514 ,       127 ,2014 ,        1 ,        1 ,92
     1515 ,       127 ,2013 ,        1 ,        1 ,93
     1516 ,       128 ,2024 ,        3 ,        4 ,62
     1517 ,       128 ,2023 ,        3 ,        4 ,58
     1518 ,       128 ,2022 ,        3 ,        4 ,57
     1519 ,       128 ,2021 ,        3 ,        4 ,56
     1520 ,       128 ,2020 ,        3 ,        4 ,56
     1521 ,       128 ,2019 ,        3 ,        4 ,54
     1522 ,       128 ,2018 ,        3 ,        4 ,55
     1523 ,       128 ,2017 ,        3 ,        4 ,52
     1524 ,       128 ,2016 ,        3 ,        4 ,51
     1525 ,       128 ,2015 ,        3 ,        4 ,51
     1526 ,       128 ,2014 ,        4 ,        4 ,50
     1527 ,       128 ,2013 ,        4 ,        4 ,47
     1528 ,       129 ,2024 ,        1 ,        1 ,97
